,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
2491,1,0,1,4,2,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,2,3,2,3,0,4,4,2,4,4,4,4,2,3,3,0,2,2,2,4,2,2,3,4,0,0
2492,1,0,0,4,2,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,3,4,4,4,4,2,4,4,4,4,2,3,3,0,2,2,2,4,2,2,3,4,4,1
2501,1,0,1,4,1,0,0,0,105,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,3,3,0,2,2,2,4,2,2,2,4,4,1
2502,1,0,1,4,2,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,3,3,0,2,2,2,4,2,2,3,4,4,1
2505,1,0,0,4,3,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,3,3,0,2,2,2,4,2,2,1,4,3,1
2507,1,1,1,0,2,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,3,3,3,2,2,2,2,1,3,2,1,1,1,3,3,3,3,3,1,1,1,0,1,2,3,1
2510,1,1,0,0,0,1,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,1,2,2,1,3,1,2,2,1,3,2,1,1,1,3,3,3,3,3,1,1,1,0,2,2,1,0
2511,1,1,1,0,2,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,2,3,3,3,1,2,2,1,3,2,1,1,1,3,3,3,3,3,1,1,1,0,3,2,3,1
2515,1,1,0,0,2,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,3,4,2,2,1,2,2,1,3,2,1,1,1,3,3,3,3,3,1,1,1,0,3,2,3,1
2521,1,1,1,0,1,0,2,0,26,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,1,3,2,2,1,0,2,2,1,3,2,1,1,1,3,3,3,3,3,1,1,1,0,2,2,1,0
2523,1,1,1,0,2,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,2,2,2,3,1,2,2,1,3,2,1,1,1,3,3,3,3,3,1,1,1,0,2,2,2,1
2530,1,1,0,2,0,0,3,1,141,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,4,1,1,3,3,2,2,0,2,0,2,3,4,4,2,1,3,3,0,4,4,4,3,1,0,2,1,1,0
2531,1,1,1,2,2,1,3,1,141,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,4,1,4,3,4,3,2,3,2,0,2,3,4,4,2,1,3,3,0,4,4,4,3,1,0,3,1,3,1
2536,1,1,0,2,2,1,3,1,141,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,4,1,3,2,0,0,3,1,2,0,2,3,4,4,2,1,3,3,0,4,4,4,3,1,0,3,1,1,0
2537,1,1,0,2,2,1,3,1,141,0,0,0,0,0,0,0,0,1,0,0,1,1,4,3,4,1,3,2,2,3,0,1,2,0,2,3,4,4,2,1,3,3,0,4,4,4,3,1,0,3,1,2,1
2538,1,1,1,2,1,0,3,1,141,0,0,1,0,0,0,0,0,1,0,0,1,1,4,3,4,1,2,2,2,0,2,1,2,0,2,3,4,4,2,1,3,3,0,4,4,4,3,1,0,4,1,2,0
2541,1,1,1,2,1,0,3,1,141,0,1,0,0,0,0,0,0,1,0,0,1,1,4,3,4,1,2,1,2,3,2,1,2,0,2,3,4,4,2,1,3,3,0,4,4,4,3,1,0,3,1,1,0
2546,1,1,0,2,2,1,2,2,96,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,3,2,2,4,2,3,2,0,3,3,2,1
2547,1,1,1,2,2,1,2,2,96,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,2,3,2,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,4,2,3,2,0,3,3,2,1
2552,1,1,0,2,2,1,2,2,96,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,3,4,3,3,2,3,3,3,2,2,3,3,2,2,3,3,2,2,4,2,3,2,0,2,3,2,1
2556,1,1,0,2,2,1,2,2,96,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,4,2,3,2,0,3,3,3,1
2561,1,1,1,2,2,1,2,2,96,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,2,4,4,4,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,4,2,3,2,0,2,3,3,1
2567,1,1,0,2,0,0,0,1,178,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,2,2,2,2,2,1,1,3,2,2,2,2,3,3,0,3,4,0,1,0,3,2,2,2,0
2572,1,1,0,2,2,1,0,1,178,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,2,2,3,2,2,2,2,1,1,3,2,2,2,2,3,3,0,3,4,0,1,0,3,2,2,3,0
2583,1,1,1,2,3,0,0,1,178,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,2,2,2,2,2,1,1,3,2,2,2,2,3,3,0,3,4,0,1,0,3,3,2,3,1
2594,1,1,0,3,2,0,1,4,142,0,0,0,0,0,0,0,0,0,0,1,1,2,4,3,2,3,2,2,3,2,3,3,4,3,1,3,3,3,3,1,4,3,3,4,3,4,4,0,2,2,1,3,1
2609,1,0,0,2,0,0,0,1,111,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,1,3,2,1,2,1,4,3,3,2,3,3,1,0,3,1,2,2,3,1,4,0,1,2,1,1,0
2610,1,0,1,2,2,1,0,1,111,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,3,2,2,3,2,3,4,3,3,2,3,3,1,0,3,1,2,2,3,1,4,0,1,3,1,3,1
2616,1,0,0,2,2,1,0,1,111,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,1,3,3,0,2,1,4,3,3,2,3,3,1,0,3,1,2,2,3,1,4,0,1,3,1,1,0
2626,1,0,1,2,2,1,3,3,82,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,2,1,3,3,2,2,3,3,3,4,4,3,0,2,2,3,3,3,4,2,3,2,0,2,2,2,1
2631,1,0,0,2,2,1,3,3,82,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,3,0,2,2,3,3,3,4,2,3,2,0,2,2,3,1
2640,1,0,1,2,1,0,3,3,82,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,1,3,3,2,1,1,3,3,3,4,4,3,0,2,2,3,3,3,4,2,3,2,0,2,2,1,0
2650,1,0,1,0,2,0,0,1,174,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,3,3,2,2,3,1,3,1,1,0,0,3,1,2,3,1,2,3,0,1,3,3,4,0,3,2,3,1,0
2652,1,0,0,0,2,0,0,1,174,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,3,3,2,3,3,2,2,1,1,0,0,3,1,2,3,1,2,3,0,1,3,3,4,0,3,1,3,2,0
2657,1,0,1,0,1,0,0,1,174,0,0,1,0,0,0,0,0,1,0,0,0,2,3,1,3,3,3,3,3,3,3,2,1,0,0,3,1,2,3,1,2,3,0,1,3,3,4,0,3,4,3,3,1
2658,1,0,0,0,2,0,0,1,174,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,3,3,3,2,2,3,2,2,1,0,0,3,1,2,3,1,2,3,0,1,3,3,4,0,3,1,3,2,1
2674,1,1,0,2,2,1,3,0,21,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,4,4,1,2,3,2,3,2,3,2,3,3,0,0,2,1,1,3,2,0,2,0,2,0,0,2,1,1,0
2675,1,1,0,2,2,1,3,0,21,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,4,4,1,2,1,0,1,1,3,2,3,3,0,0,2,1,1,3,2,0,2,0,2,0,0,3,1,1,0
2701,1,2,1,2,2,1,2,0,105,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,4,3,3,3,2,3,0,0,0,0,4,4,4,0,0,3,4,4,4,2,4,4,2,3,2,3,1
2713,1,1,0,3,2,0,0,0,105,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,4,1,3,3,3,2,2,2,2,0,3,4,4,2,3,0,4,3,0,3,4,4,4,0,3,2,2,3,1
2714,1,1,0,3,2,0,0,0,105,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,4,1,2,1,2,3,4,2,2,0,3,4,4,2,3,0,4,3,0,3,4,4,4,0,3,3,2,2,0
2717,1,1,0,3,2,0,0,0,105,0,0,0,0,0,0,0,1,1,1,0,0,3,3,3,4,1,3,1,2,3,3,1,2,0,3,4,4,2,3,0,4,3,0,3,4,4,4,0,3,1,2,2,0
2728,1,1,0,2,0,0,1,3,105,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,2,1,1,0,2,2,4,3,3,3,4,1,3,2,1,2,3,3,3,1,2,2,1,1,0
2731,1,1,0,2,2,1,1,3,105,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,3,2,2,1,2,2,4,3,3,3,4,1,3,2,1,2,3,3,3,1,2,2,1,2,0
2736,1,1,1,2,1,0,1,3,105,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,2,2,2,2,2,2,4,3,3,3,4,1,3,2,1,2,3,3,3,1,2,3,1,2,0
2737,1,1,0,2,2,1,1,3,105,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,3,3,2,2,4,3,3,3,4,1,3,2,1,2,3,3,3,1,2,1,1,3,1
2751,0,0,1,2,2,1,1,0,71,0,0,0,1,0,0,0,0,0,0,0,0,2,4,4,3,4,2,2,2,2,2,2,0,1,1,4,4,4,0,0,3,2,0,4,4,2,4,4,3,3,2,2,1
2753,0,0,1,2,2,1,1,0,71,0,0,1,0,0,1,0,0,0,0,0,0,2,4,4,3,4,0,2,3,1,3,1,0,1,1,4,4,4,0,0,3,2,0,4,4,2,4,4,3,3,2,1,0
2775,0,1,0,2,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,2,3,4,3,4,4,0,0,4,3,3,4,4,0,0,3,2,3,2,0,4,0,4,3,1,3,1
2782,0,1,1,2,4,0,1,2,12,1,1,0,0,0,1,0,0,0,0,0,0,4,4,4,4,3,2,3,4,3,4,2,3,2,3,3,4,4,3,0,3,2,2,4,4,4,4,3,2,2,2,3,0
2811,0,1,1,0,4,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,3,4,3,3,3,3,3,4,2,3,2,3,0,2,3,3,3,1,0,1,1,0,1,1,2,3,2,1,2,0,2,0
2821,1,1,0,2,2,1,3,4,142,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,3,3,3,2,2,0,4,3,2,1,4,0,1,4,4,3,4,1,1,1,0,2,2,2,1
2824,1,1,1,2,2,1,3,4,142,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,3,3,3,4,3,2,0,4,3,2,1,4,0,1,4,4,3,4,1,1,1,0,2,2,3,1
2828,1,1,0,2,3,0,3,4,142,0,0,1,0,0,0,0,0,0,0,0,0,3,4,3,4,4,3,2,3,2,1,0,2,0,4,3,2,1,4,0,1,4,4,3,4,1,1,1,0,2,2,1,0
2832,1,1,1,2,2,1,0,2,171,0,1,0,0,0,0,0,0,1,0,0,1,2,3,2,3,3,2,3,3,2,2,1,1,0,0,2,3,3,1,2,2,3,0,3,3,2,2,0,2,3,0,3,1
2833,1,1,0,2,0,0,0,2,171,0,1,1,0,0,0,0,0,1,0,0,1,2,3,2,3,3,3,3,3,3,3,1,1,0,0,2,3,3,1,2,2,3,0,3,3,2,2,0,2,2,0,3,1
2834,1,1,1,2,0,0,0,2,171,4,0,0,0,0,0,0,0,1,0,0,1,2,3,2,3,3,4,3,3,3,2,1,1,0,0,2,3,3,1,2,2,3,0,3,3,2,2,0,2,2,0,3,1
2838,1,0,0,0,2,0,0,0,56,0,0,0,0,0,0,0,1,0,0,0,1,2,4,0,3,1,3,3,3,3,0,1,2,1,3,0,1,0,4,1,0,1,1,1,1,1,1,0,2,0,2,3,1
2842,1,0,1,0,2,0,0,0,56,0,1,0,0,0,0,0,1,0,0,0,1,2,4,0,3,1,2,3,2,2,1,3,2,1,3,0,1,0,4,1,0,1,1,1,1,1,1,0,2,2,2,3,1
2847,1,1,0,4,2,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,3,3,3,3,2,3,2,1,3,0,3,3,2,0,3,2,3,2,1,3,3,1,3,2,0,2,2,3,1
2848,1,1,0,4,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,2,2,3,3,3,2,2,4,2,3,1,3,0,3,3,2,0,3,2,3,2,1,3,3,1,3,2,0,2,2,2,0
2851,1,1,1,4,2,0,0,0,23,0,1,0,0,0,0,1,0,0,0,0,0,2,2,3,3,3,2,3,3,2,1,1,3,0,3,3,2,0,3,2,3,2,1,3,3,1,3,2,0,2,2,2,0
2854,1,1,0,4,3,0,0,0,23,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3,3,3,3,3,3,2,2,2,3,0,3,3,2,0,3,2,3,2,1,3,3,1,3,2,0,2,2,3,1
2860,1,1,1,4,2,0,0,3,82,0,1,0,0,0,0,1,1,0,0,0,1,3,4,3,4,3,2,3,2,2,2,2,3,4,0,4,3,2,0,0,2,3,3,1,3,3,2,1,0,3,2,2,0
2861,1,1,0,4,0,0,0,3,82,0,1,1,0,0,0,1,1,0,0,0,1,3,4,3,4,3,3,4,3,4,4,4,3,4,0,4,3,2,0,0,2,3,3,1,3,3,2,1,0,2,2,4,1
2862,1,1,1,4,0,0,0,3,82,4,0,0,0,0,0,1,1,0,0,0,1,3,4,3,4,3,0,4,3,4,4,4,3,4,0,4,3,2,0,0,2,3,3,1,3,3,2,1,0,2,2,3,1
2868,1,0,1,4,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,4,3,3,3,0,3,4,4,4,2,0,0,3,0,4,4,4,4,2,2,4,3,3,1
2869,1,0,1,4,2,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,3,3,2,2,2,3,0,3,4,4,4,2,0,0,3,0,4,4,4,4,2,2,3,3,2,0
2877,0,1,0,3,2,0,0,0,177,1,0,1,0,0,1,0,1,1,1,1,0,4,4,4,4,4,3,2,4,1,4,1,1,1,1,3,3,2,3,1,4,3,0,4,4,4,4,4,0,3,4,0,0
2880,0,1,1,3,2,0,0,0,177,1,0,0,1,0,0,0,1,1,1,1,0,4,4,4,4,4,0,0,3,0,3,0,1,1,1,3,3,2,3,1,4,3,0,4,4,4,4,4,0,4,4,0,0
2883,0,1,1,3,2,0,0,0,177,0,0,0,0,0,0,0,1,1,1,1,0,4,4,4,4,4,1,2,3,2,2,4,1,1,1,3,3,2,3,1,4,3,0,4,4,4,4,4,0,3,4,1,0
2892,0,1,1,3,2,0,0,0,177,1,0,1,0,0,0,0,1,1,1,1,0,4,4,4,4,4,1,0,3,0,3,0,1,1,1,3,3,2,3,1,4,3,0,4,4,4,4,4,0,3,4,0,0
2893,0,1,1,3,0,0,0,0,177,0,0,0,0,0,0,0,1,1,1,1,0,4,4,4,4,4,0,3,4,0,4,0,1,1,1,3,3,2,3,1,4,3,0,4,4,4,4,4,0,2,4,0,1
2897,0,1,0,0,3,0,0,0,194,1,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,3,2,3,3,3,3,3,2,1,2,3,4,4,2,0,2,3,3,3,4,3,3,3,1,3,3,3,1
2903,0,1,0,0,2,0,0,0,194,1,0,1,0,0,0,1,1,0,0,0,0,3,4,4,3,3,2,2,3,1,2,2,2,1,2,3,4,4,2,0,2,3,3,3,4,3,3,3,1,3,3,2,0
2904,0,1,1,0,2,0,0,0,194,0,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,3,3,3,3,3,2,3,2,1,2,3,4,4,2,0,2,3,3,3,4,3,3,3,1,3,3,3,1
2907,0,1,1,0,2,0,0,0,194,1,0,1,0,0,0,1,1,0,0,0,0,3,4,4,3,3,3,3,3,3,3,2,2,1,2,3,4,4,2,0,2,3,3,3,4,3,3,3,1,4,3,3,1
2915,0,1,1,0,1,0,0,0,194,0,0,0,0,0,0,1,1,0,0,0,0,3,4,4,3,3,2,3,2,2,3,3,2,1,2,3,4,4,2,0,2,3,3,3,4,3,3,3,1,2,3,2,0
2917,0,0,1,2,2,1,3,1,173,1,1,0,0,0,0,1,0,1,1,0,0,3,3,3,4,3,2,2,2,0,2,0,3,0,2,4,4,4,3,0,3,3,3,4,4,3,3,3,3,4,2,1,0
2920,0,0,0,2,2,1,3,1,173,1,0,1,0,0,0,1,0,1,1,0,0,3,3,3,4,3,3,3,2,2,2,1,3,0,2,4,4,4,3,0,3,3,3,4,4,3,3,3,3,3,2,3,1
2926,0,0,0,2,1,0,3,1,173,1,0,0,0,0,0,1,0,1,1,0,0,3,3,3,4,3,3,2,2,3,2,0,3,0,2,4,4,4,3,0,3,3,3,4,4,3,3,3,3,1,2,2,0
2934,0,0,1,2,2,1,3,1,173,1,0,1,0,0,0,1,0,1,1,0,0,3,3,3,4,3,3,1,1,0,1,0,3,0,2,4,4,4,3,0,3,3,3,4,4,3,3,3,3,3,2,1,0
2937,0,0,1,2,3,0,3,1,173,1,0,1,0,0,0,1,0,1,1,0,0,3,3,3,4,3,1,1,2,2,2,2,3,0,2,4,4,4,3,0,3,3,3,4,4,3,3,3,3,3,2,1,0
2938,0,0,1,0,2,0,1,0,165,1,1,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,2,2,2,2,2,3,4,2,2,2,1,0,2,2,1,3,3,3,3,4,0,2,2,2,0
2941,0,0,0,0,2,0,1,0,165,1,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2,2,2,2,2,3,4,2,2,2,1,0,2,2,1,3,3,3,3,4,0,3,2,2,0
2944,0,0,0,0,2,0,1,0,165,1,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,2,2,2,2,2,2,3,4,2,2,2,1,0,2,2,1,3,3,3,3,4,0,1,2,2,0
2947,0,0,0,0,1,0,1,0,165,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,3,3,3,2,2,3,4,2,2,2,1,0,2,2,1,3,3,3,3,4,0,3,2,3,0
2948,0,0,1,0,0,1,1,0,165,2,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,3,2,3,2,2,3,4,2,2,2,1,0,2,2,1,3,3,3,3,4,0,2,2,2,0
2949,0,0,1,0,2,0,1,0,165,1,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,3,2,3,2,2,3,4,2,2,2,1,0,2,2,1,3,3,3,3,4,0,3,2,2,0
2957,0,0,1,0,1,0,1,0,165,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,3,2,2,2,2,3,4,2,2,2,1,0,2,2,1,3,3,3,3,4,0,1,2,3,0
2964,0,0,1,0,2,0,2,2,148,1,0,0,1,0,0,0,1,0,0,0,0,2,4,2,3,2,1,3,3,1,2,2,2,1,2,3,2,2,2,1,2,1,3,2,3,3,3,4,1,3,2,2,0
2969,0,0,1,0,0,1,2,2,148,2,0,0,0,0,0,0,1,0,0,0,0,2,4,2,3,2,2,3,2,1,2,1,2,1,2,3,2,2,2,1,2,1,3,2,3,3,3,4,1,1,2,2,0
2972,0,0,0,0,2,0,2,2,148,0,0,1,0,0,0,0,1,0,0,0,0,2,4,2,3,2,1,2,3,2,2,2,2,1,2,3,2,2,2,1,2,1,3,2,3,3,3,4,1,2,2,2,0
2975,0,0,1,0,0,1,2,2,148,0,1,0,0,0,0,0,1,0,0,0,0,2,4,2,3,2,3,3,2,3,2,1,2,1,2,3,2,2,2,1,2,1,3,2,3,3,3,4,1,2,2,3,1
2976,0,0,1,0,2,0,2,2,148,1,0,1,0,0,0,0,1,0,0,0,0,2,4,2,3,2,3,2,2,2,2,3,2,1,2,3,2,2,2,1,2,1,3,2,3,3,3,4,1,2,2,3,0
2977,0,0,1,0,0,1,2,2,148,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,3,2,2,2,3,1,2,2,2,1,2,3,2,2,2,1,2,1,3,2,3,3,3,4,1,1,2,2,0
2979,0,0,1,0,3,0,2,2,148,1,0,1,0,0,0,0,1,0,0,0,0,2,4,2,3,2,2,2,3,1,3,2,2,1,2,3,2,2,2,1,2,1,3,2,3,3,3,4,1,2,2,2,0
2988,0,0,1,2,2,1,2,2,9,0,0,0,0,0,0,1,0,1,0,0,0,3,4,3,4,4,1,2,2,1,2,3,3,0,2,4,4,4,4,1,1,3,0,2,4,4,4,1,4,4,1,1,0
2989,0,0,0,2,1,0,2,2,9,1,0,0,0,0,0,1,0,1,0,0,0,3,4,3,4,4,3,3,3,3,3,2,3,0,2,4,4,4,4,1,1,3,0,2,4,4,4,1,4,1,1,2,0
2991,0,0,1,2,2,1,2,2,9,1,0,1,0,0,0,1,0,1,0,0,0,3,4,3,4,4,2,3,3,3,3,3,3,0,2,4,4,4,4,1,1,3,0,2,4,4,4,1,4,4,1,3,0
2998,0,0,1,2,0,0,2,2,9,0,0,0,0,0,0,1,0,1,0,0,0,3,4,3,4,4,2,3,4,3,4,0,3,0,2,4,4,4,4,1,1,3,0,2,4,4,4,1,4,3,1,2,0
3001,0,0,1,4,2,0,0,4,127,1,1,0,0,0,0,0,1,0,0,0,0,2,4,3,4,2,2,1,4,1,1,1,4,2,3,3,3,1,4,1,0,3,1,3,2,0,2,2,0,2,2,1,0
3009,0,0,0,4,4,1,0,4,127,0,0,1,1,0,0,0,1,0,0,0,0,2,4,3,4,2,1,4,4,1,1,0,4,2,3,3,3,1,4,1,0,3,1,3,2,0,2,2,0,2,2,2,0
3010,0,0,0,4,2,0,0,4,127,0,0,1,0,0,0,0,1,0,0,0,0,2,4,3,4,2,2,1,3,0,1,1,4,2,3,3,3,1,4,1,0,3,1,3,2,0,2,2,0,2,2,1,0
3014,0,0,1,2,2,1,0,0,90,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,3,3,4,2,3,1,3,1,3,3,3,3,1,0,3,3,2,3,3,2,3,2,2,3,2,3,1
3015,0,0,0,2,3,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,2,2,3,2,2,1,3,1,3,3,3,3,1,0,3,3,2,3,3,2,3,2,2,2,2,1,0
3017,0,0,0,2,2,1,0,0,90,1,0,1,0,0,0,0,0,0,0,0,0,3,4,3,3,4,3,0,3,3,2,3,3,1,3,3,3,3,1,0,3,3,2,3,3,2,3,2,2,4,2,3,0
3018,0,0,0,2,2,1,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,3,1,4,4,3,3,3,1,3,3,3,3,1,0,3,3,2,3,3,2,3,2,2,3,2,3,1
3023,0,0,0,2,1,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,3,3,3,3,2,1,3,1,3,3,3,3,1,0,3,3,2,3,3,2,3,2,2,2,2,3,0
3027,0,0,0,2,0,0,0,0,90,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,4,2,2,3,1,3,0,3,1,3,3,3,3,1,0,3,3,2,3,3,2,3,2,2,2,2,2,0
3035,0,1,0,0,2,0,1,1,90,1,0,1,0,0,1,0,0,0,0,0,0,2,4,3,4,2,2,3,3,2,3,2,4,2,3,4,2,2,2,0,1,3,2,3,3,4,4,2,1,3,2,3,0
3039,0,1,0,0,2,0,1,1,90,1,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,2,3,4,4,3,3,2,4,2,3,4,2,2,2,0,1,3,2,3,3,4,4,2,1,4,2,3,1
3043,0,1,0,0,4,0,1,1,90,0,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,2,2,4,3,3,2,2,4,2,3,4,2,2,2,0,1,3,2,3,3,4,4,2,1,2,2,3,1
3050,0,0,0,0,3,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,2,2,3,2,2,2,2,1,1,4,4,3,1,1,3,3,0,4,4,4,4,1,2,3,1,3,0
3056,0,0,0,0,2,0,0,1,17,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,3,1,3,3,3,3,3,2,1,1,4,4,3,1,1,3,3,0,4,4,4,4,1,2,4,1,3,1
3065,0,0,1,0,0,1,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,2,3,3,4,3,2,2,1,1,4,4,3,1,1,3,3,0,4,4,4,4,1,2,2,1,3,1
3069,0,0,1,0,3,0,0,1,17,1,0,1,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,2,3,2,2,2,2,1,1,4,4,3,1,1,3,3,0,4,4,4,4,1,2,4,1,2,0
3071,0,1,0,2,3,0,0,4,178,1,0,0,0,0,0,0,1,0,0,0,0,2,4,2,4,1,3,3,3,3,3,1,4,4,3,3,3,1,3,0,1,3,1,0,3,2,3,0,0,2,0,3,0
3082,0,1,0,2,4,0,0,4,178,0,0,1,1,0,0,0,1,0,0,0,0,2,4,2,4,1,2,3,3,3,2,2,4,4,3,3,3,1,3,0,1,3,1,0,3,2,3,0,0,2,0,3,0
3089,0,1,1,2,1,0,0,4,178,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,4,1,4,4,4,2,2,2,4,4,3,3,3,1,3,0,1,3,1,0,3,2,3,0,0,3,0,4,0
3093,0,0,0,1,2,0,4,4,178,1,0,1,0,0,1,0,0,0,0,0,0,3,3,3,3,2,2,4,4,3,3,3,0,0,0,2,3,3,3,0,1,3,1,3,3,3,3,4,2,3,0,3,0
3099,0,0,1,1,2,0,4,4,178,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,1,4,2,3,1,0,0,0,2,3,3,3,0,1,3,1,3,3,3,3,4,2,4,0,3,0
3106,0,0,1,1,0,0,4,4,178,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,4,4,4,3,2,0,0,0,2,3,3,3,0,1,3,1,3,3,3,3,4,2,2,0,4,1
3110,0,0,1,1,3,0,4,4,178,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,2,4,4,4,1,4,1,0,0,0,2,3,3,3,0,1,3,1,3,3,3,3,4,2,3,0,3,0
3116,0,0,1,2,2,1,0,1,75,1,0,0,1,0,0,0,0,1,0,0,0,3,3,3,4,2,1,2,3,3,3,1,3,0,3,2,3,3,2,0,2,3,3,1,3,0,2,0,0,3,1,2,0
